Peptide,Protein,Replicate,PrecursorMz,PrecursorCharge,ProductMz,ProductCharge,FragmentIon,RetentionTime,Area,Background,PeakRank
Guthion,molecules1,PestMix1_8Step9Plasma1SWATH50-80,339.99499,1,130.038911,1,C7H7O,7.2122664451599121,45.029190063476563,0,4
Guthion,molecules1,PestMix1_8Step9Plasma2SWATH50-80,339.99499,1,130.038911,1,C7H7O,7.2122502326965332,42.783775329589844,0,3
Guthion,molecules1,PestMix1_8Step9Plasma3SWATH50-80,339.99499,1,130.038911,1,C7H7O,7.239649772644043,32.091472625732422,0,3
Triticonazole,molecules1,PestMix1_8Step10Plasma1SWATH50-80,318.136766,1,318.136766,1,precursor,#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step10Plasma2SWATH50-80,318.136766,1,318.136766,1,precursor,#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step10Plasma3SWATH50-80,318.136766,1,318.136766,1,precursor,#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step1Plasma1SWATH50-80,318.136766,1,318.136766,1,precursor,7.23966646194458,5513226.5,73310.4765625,1
Triticonazole,molecules1,PestMix1_8Step1Plasma2SWATH50-80,318.136766,1,318.136766,1,precursor,7.239649772644043,4996729.5,32606.654296875,1
Triticonazole,molecules1,PestMix1_8Step1Plasma3SWATH50-80,318.136766,1,318.136766,1,precursor,7.2533664703369141,5612636.5,74803.5390625,1
Triticonazole,molecules1,PestMix1_8Step2Plasma1SWATH50-80,318.136766,1,318.136766,1,precursor,7.239649772644043,945788,10754.6728515625,1
Triticonazole,molecules1,PestMix1_8Step2Plasma2SWATH50-80,318.136766,1,318.136766,1,precursor,7.2533664703369141,1068006.625,3339.8173828125,1
Triticonazole,molecules1,PestMix1_8Step2Plasma3SWATH50-80,318.136766,1,318.136766,1,precursor,7.23966646194458,1210665.875,6762.646484375,1
Triticonazole,molecules1,PestMix1_8Step3Plasma1SWATH50-80,318.136766,1,318.136766,1,precursor,7.253349781036377,293999.15625,2409.572265625,1
Triticonazole,molecules1,PestMix1_8Step3Plasma2SWATH50-80,318.136766,1,318.136766,1,precursor,7.2533664703369141,280957.53125,4047.1298828125,1
Triticonazole,molecules1,PestMix1_8Step3Plasma3SWATH50-80,318.136766,1,318.136766,1,precursor,7.23966646194458,406759.71875,4504.8798828125,1
Triticonazole,molecules1,PestMix1_8Step4Plasma1SWATH50-80,318.136766,1,318.136766,1,precursor,7.2533664703369141,138507.921875,0,1
Triticonazole,molecules1,PestMix1_8Step4Plasma2SWATH50-80,318.136766,1,318.136766,1,precursor,7.253349781036377,114985.4765625,2718.47314453125,1
Triticonazole,molecules1,PestMix1_8Step4Plasma3SWATH50-80,318.136766,1,318.136766,1,precursor,7.2533664703369141,133316.78125,1426.9432373046875,1
Triticonazole,molecules1,PestMix1_8Step5Plasma1SWATH50-80,318.136766,1,318.136766,1,precursor,7.2483835220336914,40251.84765625,983.73193359375,1
Triticonazole,molecules1,PestMix1_8Step5Plasma2SWATH50-80,318.136766,1,318.136766,1,precursor,7.23966646194458,43788.04296875,1187.385498046875,1
Triticonazole,molecules1,PestMix1_8Step5Plasma3SWATH50-80,318.136766,1,318.136766,1,precursor,7.2484002113342285,61956.52734375,1675.517578125,1
Triticonazole,molecules1,PestMix1_8Step6Plasma1SWATH50-80,318.136766,1,318.136766,1,precursor,7.23966646194458,23164.849609375,0,1
Triticonazole,molecules1,PestMix1_8Step6Plasma2SWATH50-80,318.136766,1,318.136766,1,precursor,7.2533664703369141,19048.560546875,806.86480712890625,1
Triticonazole,molecules1,PestMix1_8Step6Plasma3SWATH50-80,318.136766,1,318.136766,1,precursor,7.2533664703369141,21745.68359375,941.6951904296875,1
Triticonazole,molecules1,PestMix1_8Step7Plasma1SWATH50-80,318.136766,1,318.136766,1,precursor,7.253349781036377,9859.0322265625,0,1
Triticonazole,molecules1,PestMix1_8Step7Plasma2SWATH50-80,318.136766,1,318.136766,1,precursor,7.2533664703369141,10875.716796875,443.43988037109375,1
Triticonazole,molecules1,PestMix1_8Step7Plasma3SWATH50-80,318.136766,1,318.136766,1,precursor,#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step8Plasma1SWATH50-80,318.136766,1,318.136766,1,precursor,#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step8Plasma2SWATH50-80,318.136766,1,318.136766,1,precursor,#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step8Plasma3SWATH50-80,318.136766,1,318.136766,1,precursor,#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step9Plasma1SWATH50-80,318.136766,1,318.136766,1,precursor,#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step9Plasma2SWATH50-80,318.136766,1,318.136766,1,precursor,#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step9Plasma3SWATH50-80,318.136766,1,318.136766,1,precursor,#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step10Plasma1SWATH50-80,318.136766,1,319.139818,1,precursor [M+1],#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step10Plasma2SWATH50-80,318.136766,1,319.139818,1,precursor [M+1],#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step10Plasma3SWATH50-80,318.136766,1,319.139818,1,precursor [M+1],#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step1Plasma1SWATH50-80,318.136766,1,319.139818,1,precursor [M+1],7.23966646194458,1030993.8125,11035.8408203125,3
Triticonazole,molecules1,PestMix1_8Step1Plasma2SWATH50-80,318.136766,1,319.139818,1,precursor [M+1],7.239649772644043,962981,8584.5908203125,3
Triticonazole,molecules1,PestMix1_8Step1Plasma3SWATH50-80,318.136766,1,319.139818,1,precursor [M+1],7.2533664703369141,1025024.4375,12434.201171875,3
Triticonazole,molecules1,PestMix1_8Step2Plasma1SWATH50-80,318.136766,1,319.139818,1,precursor [M+1],7.239649772644043,176676.953125,1735.3377685546875,3
Triticonazole,molecules1,PestMix1_8Step2Plasma2SWATH50-80,318.136766,1,319.139818,1,precursor [M+1],7.2533664703369141,210226.890625,442.70135498046875,3
Triticonazole,molecules1,PestMix1_8Step2Plasma3SWATH50-80,318.136766,1,319.139818,1,precursor [M+1],7.23966646194458,228530.8125,1476.1094970703125,3
Triticonazole,molecules1,PestMix1_8Step3Plasma1SWATH50-80,318.136766,1,319.139818,1,precursor [M+1],7.253349781036377,54781.49609375,894.8338623046875,3
Triticonazole,molecules1,PestMix1_8Step3Plasma2SWATH50-80,318.136766,1,319.139818,1,precursor [M+1],7.2533664703369141,56762.109375,1091.59130859375,3
Triticonazole,molecules1,PestMix1_8Step3Plasma3SWATH50-80,318.136766,1,319.139818,1,precursor [M+1],7.23966646194458,79030.4453125,1440.1776123046875,3
Triticonazole,molecules1,PestMix1_8Step4Plasma1SWATH50-80,318.136766,1,319.139818,1,precursor [M+1],7.2533664703369141,25171.208984375,1050.7208251953125,3
Triticonazole,molecules1,PestMix1_8Step4Plasma2SWATH50-80,318.136766,1,319.139818,1,precursor [M+1],7.253349781036377,25559.3203125,159.53587341308594,3
Triticonazole,molecules1,PestMix1_8Step4Plasma3SWATH50-80,318.136766,1,319.139818,1,precursor [M+1],7.2533664703369141,24576.66796875,713.47161865234375,3
Triticonazole,molecules1,PestMix1_8Step5Plasma1SWATH50-80,318.136766,1,319.139818,1,precursor [M+1],7.2483835220336914,7892.09912109375,917.26324462890625,3
Triticonazole,molecules1,PestMix1_8Step5Plasma2SWATH50-80,318.136766,1,319.139818,1,precursor [M+1],7.23966646194458,8532.6103515625,809.032470703125,3
Triticonazole,molecules1,PestMix1_8Step5Plasma3SWATH50-80,318.136766,1,319.139818,1,precursor [M+1],7.2347002029418945,11142.6455078125,1958.167724609375,3
Triticonazole,molecules1,PestMix1_8Step6Plasma1SWATH50-80,318.136766,1,319.139818,1,precursor [M+1],7.23966646194458,4113.97265625,234.154296875,3
Triticonazole,molecules1,PestMix1_8Step6Plasma2SWATH50-80,318.136766,1,319.139818,1,precursor [M+1],7.23966646194458,3852.924560546875,922.26007080078125,3
Triticonazole,molecules1,PestMix1_8Step6Plasma3SWATH50-80,318.136766,1,319.139818,1,precursor [M+1],7.2533664703369141,5826.724609375,233.22087097167969,3
Triticonazole,molecules1,PestMix1_8Step7Plasma1SWATH50-80,318.136766,1,319.139818,1,precursor [M+1],7.2122502326965332,1883.0887451171875,586.51312255859375,3
Triticonazole,molecules1,PestMix1_8Step7Plasma2SWATH50-80,318.136766,1,319.139818,1,precursor [M+1],7.2533664703369141,1187.7569580078125,882.42767333984375,3
Triticonazole,molecules1,PestMix1_8Step7Plasma3SWATH50-80,318.136766,1,319.139818,1,precursor [M+1],#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step8Plasma1SWATH50-80,318.136766,1,319.139818,1,precursor [M+1],#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step8Plasma2SWATH50-80,318.136766,1,319.139818,1,precursor [M+1],#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step8Plasma3SWATH50-80,318.136766,1,319.139818,1,precursor [M+1],#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step9Plasma1SWATH50-80,318.136766,1,319.139818,1,precursor [M+1],#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step9Plasma2SWATH50-80,318.136766,1,319.139818,1,precursor [M+1],#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step9Plasma3SWATH50-80,318.136766,1,319.139818,1,precursor [M+1],#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step10Plasma1SWATH50-80,318.136766,1,320.134364,1,precursor [M+2],#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step10Plasma2SWATH50-80,318.136766,1,320.134364,1,precursor [M+2],#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step10Plasma3SWATH50-80,318.136766,1,320.134364,1,precursor [M+2],#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step1Plasma1SWATH50-80,318.136766,1,320.134364,1,precursor [M+2],7.23966646194458,1785936.375,1517.35986328125,2
Triticonazole,molecules1,PestMix1_8Step1Plasma2SWATH50-80,318.136766,1,320.134364,1,precursor [M+2],7.239649772644043,1642481.375,1096.0264892578125,2
Triticonazole,molecules1,PestMix1_8Step1Plasma3SWATH50-80,318.136766,1,320.134364,1,precursor [M+2],7.2533664703369141,1834401.375,18130.96875,2
Triticonazole,molecules1,PestMix1_8Step2Plasma1SWATH50-80,318.136766,1,320.134364,1,precursor [M+2],7.239649772644043,318290.9375,535.5391845703125,2
Triticonazole,molecules1,PestMix1_8Step2Plasma2SWATH50-80,318.136766,1,320.134364,1,precursor [M+2],7.2533664703369141,346978.78125,0,2
Triticonazole,molecules1,PestMix1_8Step2Plasma3SWATH50-80,318.136766,1,320.134364,1,precursor [M+2],7.23966646194458,407872.65625,156.04922485351563,2
Triticonazole,molecules1,PestMix1_8Step3Plasma1SWATH50-80,318.136766,1,320.134364,1,precursor [M+2],7.253349781036377,94784.2578125,0,2
Triticonazole,molecules1,PestMix1_8Step3Plasma2SWATH50-80,318.136766,1,320.134364,1,precursor [M+2],7.2533664703369141,89587.3125,248.63298034667969,2
Triticonazole,molecules1,PestMix1_8Step3Plasma3SWATH50-80,318.136766,1,320.134364,1,precursor [M+2],7.23966646194458,135436.984375,0,2
Triticonazole,molecules1,PestMix1_8Step4Plasma1SWATH50-80,318.136766,1,320.134364,1,precursor [M+2],7.2533664703369141,43206.5859375,0,2
Triticonazole,molecules1,PestMix1_8Step4Plasma2SWATH50-80,318.136766,1,320.134364,1,precursor [M+2],7.253349781036377,38398.734375,0,2
Triticonazole,molecules1,PestMix1_8Step4Plasma3SWATH50-80,318.136766,1,320.134364,1,precursor [M+2],7.23966646194458,43278.19921875,450.7978515625,2
Triticonazole,molecules1,PestMix1_8Step5Plasma1SWATH50-80,318.136766,1,320.134364,1,precursor [M+2],7.2483835220336914,13207.2041015625,0,2
Triticonazole,molecules1,PestMix1_8Step5Plasma2SWATH50-80,318.136766,1,320.134364,1,precursor [M+2],7.23966646194458,12728.67578125,0,2
Triticonazole,molecules1,PestMix1_8Step5Plasma3SWATH50-80,318.136766,1,320.134364,1,precursor [M+2],7.2484002113342285,21102.736328125,240.46780395507813,2
Triticonazole,molecules1,PestMix1_8Step6Plasma1SWATH50-80,318.136766,1,320.134364,1,precursor [M+2],7.23966646194458,5603.3828125,0,2
Triticonazole,molecules1,PestMix1_8Step6Plasma2SWATH50-80,318.136766,1,320.134364,1,precursor [M+2],7.23966646194458,5218.41650390625,0,2
Triticonazole,molecules1,PestMix1_8Step6Plasma3SWATH50-80,318.136766,1,320.134364,1,precursor [M+2],7.2533664703369141,5996.28466796875,146.69255065917969,2
Triticonazole,molecules1,PestMix1_8Step7Plasma1SWATH50-80,318.136766,1,320.134364,1,precursor [M+2],7.253349781036377,1955.46435546875,0,2
Triticonazole,molecules1,PestMix1_8Step7Plasma2SWATH50-80,318.136766,1,320.134364,1,precursor [M+2],7.2533664703369141,2504.25048828125,0,2
Triticonazole,molecules1,PestMix1_8Step7Plasma3SWATH50-80,318.136766,1,320.134364,1,precursor [M+2],#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step8Plasma1SWATH50-80,318.136766,1,320.134364,1,precursor [M+2],#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step8Plasma2SWATH50-80,318.136766,1,320.134364,1,precursor [M+2],#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step8Plasma3SWATH50-80,318.136766,1,320.134364,1,precursor [M+2],#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step9Plasma1SWATH50-80,318.136766,1,320.134364,1,precursor [M+2],#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step9Plasma2SWATH50-80,318.136766,1,320.134364,1,precursor [M+2],#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step9Plasma3SWATH50-80,318.136766,1,320.134364,1,precursor [M+2],#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step10Plasma1SWATH50-80,318.136766,1,128.062051,1,C10H7,#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step10Plasma2SWATH50-80,318.136766,1,128.062051,1,C10H7,#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step10Plasma3SWATH50-80,318.136766,1,128.062051,1,C10H7,#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step1Plasma1SWATH50-80,318.136766,1,128.062051,1,C10H7,7.335566520690918,23751.572265625,23283.73046875,5
Triticonazole,molecules1,PestMix1_8Step1Plasma2SWATH50-80,318.136766,1,128.062051,1,C10H7,7.239649772644043,14123.3251953125,15318.623046875,5
Triticonazole,molecules1,PestMix1_8Step1Plasma3SWATH50-80,318.136766,1,128.062051,1,C10H7,7.335566520690918,19631.1328125,13245.76953125,5
Triticonazole,molecules1,PestMix1_8Step2Plasma1SWATH50-80,318.136766,1,128.062051,1,C10H7,7.3355498313903809,2272.930908203125,9828.0927734375,5
Triticonazole,molecules1,PestMix1_8Step2Plasma2SWATH50-80,318.136766,1,128.062051,1,C10H7,7.335566520690918,1294.8779296875,9444.279296875,6
Triticonazole,molecules1,PestMix1_8Step2Plasma3SWATH50-80,318.136766,1,128.062051,1,C10H7,7.1437668800354,11328.353515625,13285.37109375,6
Triticonazole,molecules1,PestMix1_8Step3Plasma1SWATH50-80,318.136766,1,128.062051,1,C10H7,7.3492498397827148,1890.66455078125,7066.892578125,5
Triticonazole,molecules1,PestMix1_8Step3Plasma2SWATH50-80,318.136766,1,128.062051,1,C10H7,7.349266529083252,1114.1756591796875,7743.4326171875,5
Triticonazole,molecules1,PestMix1_8Step3Plasma3SWATH50-80,318.136766,1,128.062051,1,C10H7,7.349266529083252,985.37872314453125,6146.1298828125,5
Triticonazole,molecules1,PestMix1_8Step4Plasma1SWATH50-80,318.136766,1,128.062051,1,C10H7,7.3629665374755859,1637.8741455078125,6213.45849609375,5
Triticonazole,molecules1,PestMix1_8Step4Plasma2SWATH50-80,318.136766,1,128.062051,1,C10H7,7.3629498481750488,2256.165771484375,3586.15087890625,5
Triticonazole,molecules1,PestMix1_8Step4Plasma3SWATH50-80,318.136766,1,128.062051,1,C10H7,7.349266529083252,881.175537109375,4995.07275390625,5
Triticonazole,molecules1,PestMix1_8Step5Plasma1SWATH50-80,318.136766,1,128.062051,1,C10H7,7.3579831123352051,857.328857421875,4954.912109375,5
Triticonazole,molecules1,PestMix1_8Step5Plasma2SWATH50-80,318.136766,1,128.062051,1,C10H7,7.335566520690918,639.6072998046875,3473.13671875,5
Triticonazole,molecules1,PestMix1_8Step5Plasma3SWATH50-80,318.136766,1,128.062051,1,C10H7,7.2210001945495605,123.98019409179688,3036.755615234375,5
Triticonazole,molecules1,PestMix1_8Step6Plasma1SWATH50-80,318.136766,1,128.062051,1,C10H7,7.335566520690918,380.56695556640625,4541.1982421875,6
Triticonazole,molecules1,PestMix1_8Step6Plasma2SWATH50-80,318.136766,1,128.062051,1,C10H7,7.335566520690918,588.2080078125,3959.536376953125,5
Triticonazole,molecules1,PestMix1_8Step6Plasma3SWATH50-80,318.136766,1,128.062051,1,C10H7,7.349266529083252,1244.1571044921875,3849.948486328125,4
Triticonazole,molecules1,PestMix1_8Step7Plasma1SWATH50-80,318.136766,1,128.062051,1,C10H7,7.3629498481750488,869.996826171875,4192.87890625,4
Triticonazole,molecules1,PestMix1_8Step7Plasma2SWATH50-80,318.136766,1,128.062051,1,C10H7,7.321866512298584,337.50445556640625,2758.073486328125,5
Triticonazole,molecules1,PestMix1_8Step7Plasma3SWATH50-80,318.136766,1,128.062051,1,C10H7,#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step8Plasma1SWATH50-80,318.136766,1,128.062051,1,C10H7,#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step8Plasma2SWATH50-80,318.136766,1,128.062051,1,C10H7,#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step8Plasma3SWATH50-80,318.136766,1,128.062051,1,C10H7,#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step9Plasma1SWATH50-80,318.136766,1,128.062051,1,C10H7,#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step9Plasma2SWATH50-80,318.136766,1,128.062051,1,C10H7,#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step9Plasma3SWATH50-80,318.136766,1,128.062051,1,C10H7,#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step10Plasma1SWATH50-80,318.136766,1,141.069876,1,C11H8,#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step10Plasma2SWATH50-80,318.136766,1,141.069876,1,C11H8,#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step10Plasma3SWATH50-80,318.136766,1,141.069876,1,C11H8,#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step1Plasma1SWATH50-80,318.136766,1,141.069876,1,C11H8,7.2533664703369141,17867.392578125,3968.649658203125,6
Triticonazole,molecules1,PestMix1_8Step1Plasma2SWATH50-80,318.136766,1,141.069876,1,C11H8,7.239649772644043,13394.3984375,4410.89501953125,6
Triticonazole,molecules1,PestMix1_8Step1Plasma3SWATH50-80,318.136766,1,141.069876,1,C11H8,7.2533664703369141,14820.0107421875,4215.40869140625,6
Triticonazole,molecules1,PestMix1_8Step2Plasma1SWATH50-80,318.136766,1,141.069876,1,C11H8,7.1711502075195313,1943.964111328125,3721.366455078125,6
Triticonazole,molecules1,PestMix1_8Step2Plasma2SWATH50-80,318.136766,1,141.069876,1,C11H8,7.1848664283752441,1406.1085205078125,4232.18701171875,5
Triticonazole,molecules1,PestMix1_8Step2Plasma3SWATH50-80,318.136766,1,141.069876,1,C11H8,7.1437668800354,12287.38671875,3377.148193359375,5
Triticonazole,molecules1,PestMix1_8Step3Plasma1SWATH50-80,318.136766,1,141.069876,1,C11H8,7.3355498313903809,663.4998779296875,3144.441162109375,6
Triticonazole,molecules1,PestMix1_8Step3Plasma2SWATH50-80,318.136766,1,141.069876,1,C11H8,7.1711668968200684,398.19000244140625,3899.263671875,6
Triticonazole,molecules1,PestMix1_8Step3Plasma3SWATH50-80,318.136766,1,141.069876,1,C11H8,7.1848664283752441,296.54150390625,3427.066162109375,6
Triticonazole,molecules1,PestMix1_8Step4Plasma1SWATH50-80,318.136766,1,141.069876,1,C11H8,7.3629665374755859,320.1409912109375,3059.045166015625,6
Triticonazole,molecules1,PestMix1_8Step4Plasma2SWATH50-80,318.136766,1,141.069876,1,C11H8,7.3629498481750488,554.54107666015625,2053.990478515625,6
Triticonazole,molecules1,PestMix1_8Step4Plasma3SWATH50-80,318.136766,1,141.069876,1,C11H8,7.349266529083252,158.71463012695313,2380.89306640625,6
Triticonazole,molecules1,PestMix1_8Step5Plasma1SWATH50-80,318.136766,1,141.069876,1,C11H8,7.3579831123352051,444.93646240234375,2224.63916015625,6
Triticonazole,molecules1,PestMix1_8Step5Plasma2SWATH50-80,318.136766,1,141.069876,1,C11H8,7.335566520690918,178.43011474609375,1792.8553466796875,6
Triticonazole,molecules1,PestMix1_8Step5Plasma3SWATH50-80,318.136766,1,141.069876,1,C11H8,7.2347002029418945,74.547477722167969,1331.3392333984375,6
Triticonazole,molecules1,PestMix1_8Step6Plasma1SWATH50-80,318.136766,1,141.069876,1,C11H8,7.335566520690918,474.9171142578125,1655.5814208984375,5
Triticonazole,molecules1,PestMix1_8Step6Plasma2SWATH50-80,318.136766,1,141.069876,1,C11H8,7.1711668968200684,93.802177429199219,2161.560791015625,6
Triticonazole,molecules1,PestMix1_8Step6Plasma3SWATH50-80,318.136766,1,141.069876,1,C11H8,7.349266529083252,984.64459228515625,1400.850830078125,5
Triticonazole,molecules1,PestMix1_8Step7Plasma1SWATH50-80,318.136766,1,141.069876,1,C11H8,7.3629498481750488,724.4915771484375,1650.606201171875,5
Triticonazole,molecules1,PestMix1_8Step7Plasma2SWATH50-80,318.136766,1,141.069876,1,C11H8,7.321866512298584,73.023384094238281,1232.324951171875,6
Triticonazole,molecules1,PestMix1_8Step7Plasma3SWATH50-80,318.136766,1,141.069876,1,C11H8,#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step8Plasma1SWATH50-80,318.136766,1,141.069876,1,C11H8,#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step8Plasma2SWATH50-80,318.136766,1,141.069876,1,C11H8,#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step8Plasma3SWATH50-80,318.136766,1,141.069876,1,C11H8,#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step9Plasma1SWATH50-80,318.136766,1,141.069876,1,C11H8,#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step9Plasma2SWATH50-80,318.136766,1,141.069876,1,C11H8,#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step9Plasma3SWATH50-80,318.136766,1,141.069876,1,C11H8,#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step10Plasma1SWATH50-80,318.136766,1,125.015254,1,C7H5Cl,#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step10Plasma2SWATH50-80,318.136766,1,125.015254,1,C7H5Cl,#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step10Plasma3SWATH50-80,318.136766,1,125.015254,1,C7H5Cl,#N/A,#N/A,#N/A,#N/A
Triticonazole,molecules1,PestMix1_8Step1Plasma1SWATH50-80,318.136766,1,125.015254,1,C7H5Cl,7.2533664703369141,239670.75,11780.384765625,4
Triticonazole,molecules1,PestMix1_8Step1Plasma2SWATH50-80,318.136766,1,125.015254,1,C7H5Cl,7.253349781036377,211837.203125,13360.76171875,4
Triticonazole,molecules1,PestMix1_8Step1Plasma3SWATH50-80,318.136766,1,125.015254,1,C7H5Cl,7.267066478729248,244813.484375,9483.962890625,4
Triticonazole,molecules1,PestMix1_8Step2Plasma1SWATH50-80,318.136766,1,125.015254,1,C7H5Cl,7.253349781036377,40912.03125,2233.20556640625,4
Triticonazole,molecules1,PestMix1_8Step2Plasma2SWATH50-80,318.136766,1,125.015254,1,C7H5Cl,7.267066478729248,46829.7109375,1874.0279541015625,4
Triticonazole,molecules1,PestMix1_8Step2Plasma3SWATH50-80,318.136766,1,125.015254,1,C7H5Cl,7.2533664703369141,55958.1640625,811.18463134765625,4
Triticonazole,molecules1,PestMix1_8Step3Plasma1SWATH50-80,318.136766,1,125.015254,1,C7H5Cl,7.2670497894287109,13914.3798828125,146.67831420898438,4
Triticonazole,molecules1,PestMix1_8Step3Plasma2SWATH50-80,318.136766,1,125.015254,1,C7H5Cl,7.2533664703369141,12819.9619140625,323.28463745117188,4
Triticonazole,molecules1,PestMix1_8Step3Plasma3SWATH50-80,318.136766,1,125.015254,1,C7H5Cl,7.2533664703369141,18446.271484375,870.9478759765625,4
Triticonazole,molecules1,PestMix1_8Step4Plasma1SWATH50-80,318.136766,1,125.015254,1,C7H5Cl,7.267066478729248,6482.4580078125,70.424301147460938,4
Triticonazole,molecules1,PestMix1_8Step4Plasma2SWATH50-80,318.136766,1,125.015254,1,C7H5Cl,7.2670497894287109,4969.5146484375,242.1036376953125,4
Triticonazole,molecules1,PestMix1_8Step4Plasma3SWATH50-80,318.136766,1,125.015254,1,C7H5Cl,7.2533664703369141,5749.28857421875,475.38259887695313,4
Triticonazole,molecules1,PestMix1_8Step5Plasma1SWATH50-80,318.136766,1,125.015254,1,C7H5Cl,7.2483835220336914,1598.29541015625,43.197269439697266,4
Triticonazole,molecules1,PestMix1_8Step5Plasma2SWATH50-80,318.136766,1,125.015254,1,C7H5Cl,7.267066478729248,1397.5888671875,79.397102355957031,4
Triticonazole,molecules1,PestMix1_8Step5Plasma3SWATH50-80,318.136766,1,125.015254,1,C7H5Cl,7.2484002113342285,2417.576904296875,222.51559448242188,4
Triticonazole,molecules1,PestMix1_8Step6Plasma1SWATH50-80,318.136766,1,125.015254,1,C7H5Cl,7.267066478729248,655.83563232421875,0,4
Triticonazole,molecules1,PestMix1_8Step6Plasma2SWATH50-80,318.136766,1,125.015254,1,C7H5Cl,7.267066478729248,758.6953125,0,4
Triticonazole,molecules1,PestMix1_8Step6Plasma3SWATH50-80,318.136766,1,125.015254,1,C7H5Cl,7.280766487121582,660.81915283203125,0,6
Triticonazole,molecules1,PestMix1_8Step7Plasma1SWATH50-80,318.136766,1,125.015254,1,C7H5Cl,7.2807497978210449,298.04849243164063,0,6
Triticonazole,molecules1,PestMix1_8Step7Plasma2SWATH50-80,318.136766,1,125.015254,1,C7H5Cl,7.267066478729248,405.8822021484375,0,4
Triticonazole,molecules1,PestMix1_8Step7Plasma3SWATH50-80,318.136766,1,125.015254,1,C7H5Cl,#N/A,#N/A,#N/A,#N/A
